Keywords,TweetID,AuthorID,Hashtags,Tweet Created at,Tweet Text,Likes,Reply,Retweets,Polarity
#Blinken,1495850000000000000,1611074784,Blinken Lavrov Ukraine,2022-02-21 20:12:23+00:00,"8. Dans l'immédiat, pas de réaction officielle US connue, alors que jeudi devait se dérouler une conférence des ministres des Affaires étrangères #Blinken/#Lavrov. Il y a pourtant là 1- nouveau- redécoupage autoritaire des frontières de l'Europe au détriment de l'#Ukraine...",61,3,11,0.0
#RonaldReagan,1495920000000000000,1352744490,EEUU USA,2022-02-22 00:27:58+00:00,RT @MPOLESEL: Hoy en el día de los presidentes en #EEUU #USA homenaje a uno de los más grandes... Si estuviera gobernando muchas guachafita…,0,0,22,0.0
#RonaldReagan,1495910000000000000,48221853,EEUU USA,2022-02-21 23:53:18+00:00,RT @MPOLESEL: Hoy en el día de los presidentes en #EEUU #USA homenaje a uno de los más grandes... Si estuviera gobernando muchas guachafita…,0,0,22,0.0
#Blinken,1495850000000000000,1328600000000000000,US Biden Blinken sanctions Congress HR6600 Ethiopia,2022-02-21 20:14:26+00:00,"RT @lfreemansafrica: #US govt, #Biden, #Blinken  using threat of #sanctions by #Congress-#HR6600 to force concessions from #Ethiopia &amp; #Abi…",0,0,107,0.0
#barackobama,1495850000000000000,1397911,NULL,2022-02-21 20:09:42+00:00,"RT @OhJustTalk: Black History Day 21: 

Happy Presidents Day to the first Black President of the United States of America! ✊🏾

Barack Obama…",0,0,150,0.16875
#Blinken,1496320000000000000,1109460000000000000,NULL,2022-02-23 03:20:30+00:00,"RT @ChanakyaForum: BREAKING NEWS: U.S.’ Blinken cancels meeting with Lavrov, says Russian moves are ‘rejection of diplomacy’ https://t.co/j…",0,0,1,0.0
#RonaldReagan,1495860000000000000,1129620000000000000,georgewashington federalist republican ronaldreagan theotheramerica americanpoverty trump finance usa God money relationships wales loans payment credit debt financialdream finacialfreedom ussuperbcredit mondaymotivation savings,2022-02-21 20:30:18+00:00,"Happy Presidents’ Day. 

#georgewashington #federalist #republican #ronaldreagan #theotheramerica #americanpoverty #trump #finance #usa🇺🇸 #God #money #relationships #wales #loans #payment #credit #debt #financialdream #finacialfreedom #ussuperbcredit #mondaymotivation #savings https://t.co/wiByp6fE8s",1,0,0,0.8
#barackobama,1495790000000000000,1407120000000000000,nft nfts barackobama PresidentsDay2022 usa nftart BlackExcellence Harvard,2022-02-21 15:53:48+00:00,"@Choi3Choice @Whiteirons112 🇺🇸In 1988, @BarackObama enrolled in Harvard Law School, where he was the first black president of the Harvard Law Review.

📚Knowledge is POWER

💎New #nft on @SolSeaNFT

https://t.co/MwiJXHyvqN

#nfts #barackobama #PresidentsDay2022 #usa #nftart #BlackExcellence #Harvard",0,0,0,0.041666667
#Blinken,1496250000000000000,1288170000000000000,SecretaryOfState Blinken Ukrainian,2022-02-22 22:12:41+00:00,@DmytroKuleba Very impressive news conference with #SecretaryOfState #Blinken. #Ukrainian spirit is admirable.,1,0,0,1.0
#Blinken,1495880000000000000,1241820000000000000,Blinken Russie,2022-02-21 21:56:13+00:00,"🇺🇸 🗣 #Blinken : « Biden va signer un décret de sanctions visant à empêcher la #Russie 🇷🇺 de tirer profit de la reconnaissance de la RPD et de la RPL. »

(@rianru)",9,1,2,0.0
#barackobama,1495920000000000000,1486410000000000000,Obama BarackObama ronaldreagan reagan USA Presidentsday president,2022-02-22 00:30:01+00:00,"RT @bcreaturetoys: Happy Presidents' day!💫

@BarackObama #Obama #BarackObama #ronaldreagan #reagan #USA #Presidentsday #president #UnitedSt…",0,0,2,0.8
#barackobama,1495890000000000000,1194750000000000000,presidentsday americandream barackobama inspiration,2022-02-21 22:42:13+00:00,"""Change will not come if we wait for some other person, or if we wait for some other time."" - Barack Obama 
                                              
#presidentsday #americandream #barackobama #inspiration https://t.co/6HWgCJFZVf",1,0,0,-0.125
#Blinken,1495880000000000000,1001971634,Donetsk Lugansk Russia,2022-02-21 22:02:00+00:00,"RT @Geopoliticainfo: 🇺🇸""Il riconoscimento delle repubbliche separatiste di #Donetsk e #Lugansk"" da parte della #Russia ""richiede una rispos…",0,0,6,0.0
#Blinken,1496250000000000000,22926365,Blinken Lawrow,2022-02-22 22:17:53+00:00,"Eigentlich wollte sich der US-Außenminister am Donnerstag mit seinem russischen Amtskollegen unterhalten. Nun wird es kein Treffen geben. #Blinken #Lawrow
https://t.co/zw3h66ssLm",10,4,6,0.0
#barackobama,1495790000000000000,1407120000000000000,nft nfts barackobama PresidentsDay2022 usa nftart BlackExcellence Harvard,2022-02-21 15:52:11+00:00,"@NFTshillaa @NFTWooman 🇺🇸In 1988, @BarackObama enrolled in Harvard Law School, where he was the first black president of the Harvard Law Review.

📚Knowledge is POWER

💎New #nft on @SolSeaNFT

https://t.co/MwiJXHyvqN

#nfts #barackobama #PresidentsDay2022 #usa #nftart #BlackExcellence #Harvard",0,0,0,0.041666667
#Blinken,1496250000000000000,408194759,BBCNews ContextBBC TrumpCrimeFamily FoxNews MSNBC JohnsonOut28 London cnbc NewsHour cnn cbsnews BBCWorld nbcnews bbcweather accuweather abcnews Blinken weatherchannel 100DaysOfCode,2022-02-22 22:21:42+00:00,#BBCNews #ContextBBC #TrumpCrimeFamily just kept PROVING HIS GUILT over &amp; over &amp; over again! #FoxNews #MSNBC #JohnsonOut28 #London #cnbc #NewsHour #cnn #cbsnews #BBCWorld  #nbcnews  #bbcweather #accuweather #abcnews #Blinken #weatherchannel #100DaysOfCode https://t.co/6QvWzRX8df,0,0,5,0.0
#barackobama,1495880000000000000,789287000000000000,HappyPresidentsDay JimmyCarter BarackObama GeorgeHWBush GeorgeWBush BillClinton RolandoGonzalezBunster,2022-02-21 21:51:16+00:00,"@GOP Look, when presidents actually got along because they shared they all shared the same love for the country they served!
#HappyPresidentsDay 
#JimmyCarter #BarackObama #GeorgeHWBush #GeorgeWBush #BillClinton with friend #RolandoGonzalezBunster https://t.co/U5XlDMyS3V https://t.co/mbVDvPX7te",2,3,2,0.208333333
#Blinken,1496140000000000000,1203890000000000000,NULL,2022-02-22 15:18:01+00:00,"RT @lettera_mosca: RUSSIA E USA - Maria Zakharova, portavoce del ministero degli Esteri della Russia: ""Noi non abbiamo cancellato l'incontr…",0,0,1,0.0
#Blinken,1496270000000000000,3170249476,Blinken meeting Lavrov Russia Ukraine UkraineCrisis,2022-02-22 23:51:29+00:00,"#Blinken says #meeting with #Lavrov is off after #Russia moves on #Ukraine

https://t.co/08Yi3BiERa
#UkraineCrisis",0,0,0,0.0
#barackobama,1495800000000000000,833725000000000000,NULL,2022-02-21 16:34:47+00:00,"RT @OhJustTalk: Black History Day 21: 

Happy Presidents Day to the first Black President of the United States of America! ✊🏾

Barack Obama…",0,0,150,0.16875
#RonaldReagan,1496000000000000000,1007780000000000000,PresidentsDay RonaldReagan TheWalkwaytoVictory,2022-02-22 05:39:44+00:00,"In honor of #PresidentsDay, check out the latest @people article featuring @ReaganWorld. He shares fond memories of his father, #RonaldReagan as well as discusses our project #TheWalkwaytoVictory

https://t.co/XHnF1L2czW",11,0,4,0.5
#barackobama,1495800000000000000,1447720000000000000,NULL,2022-02-21 16:38:20+00:00,"RT @OhJustTalk: Black History Day 21: 

Happy Presidents Day to the first Black President of the United States of America! ✊🏾

Barack Obama…",0,0,150,0.16875
#Blinken,1496270000000000000,1397410000000000000,Blinken Lavrov Ginebra,2022-02-22 23:37:14+00:00,"RT @Finanzas_Times: 🇺🇸 Estados Unidos | #Blinken dice que la reunión con #Lavrov en #Ginebra se ha cancelado porque ""la invasión de Ucrania…",0,0,27,0.0
#Blinken,1496120000000000000,1025100000000000000,Russia Belarus Blinken,2022-02-22 13:52:26+00:00,"The announcement of an expanded military drill by #Russia and #Belarus signal an invasion, #Blinken said. https://t.co/Awq10FDQrp",1,1,0,-0.1
#RonaldReagan,1495990000000000000,171056071,RonaldReagan,2022-02-22 05:03:39+00:00,RT @Dr__Edgar_Mihas: The absence of #RonaldReagan has been felf a lot on the international stage in the 21st century. He would have never a…,0,0,2,-0.004166667
#RonaldReagan,1495960000000000000,1253214655,EEUU USA,2022-02-22 02:56:24+00:00,RT @MPOLESEL: Hoy en el día de los presidentes en #EEUU #USA homenaje a uno de los más grandes... Si estuviera gobernando muchas guachafita…,0,0,22,0.0
#barackobama,1495810000000000000,803050000000000000,PresidentsDay BarackObama,2022-02-21 17:23:40+00:00,"RT @CoolComix: Clips from my #PresidentsDay editorial cartoon from Feb 2017. I’d gotten pretty good at drawing #BarackObama by then, but I…",0,0,2,0.475
#Blinken,1496210000000000000,1029790000000000000,RussiaUkraineCrisis Putin Kremlin Duma Lavrov NATO Blinken Zakharova Ukraine EU Zelensky,2022-02-22 19:57:56+00:00,"⬇️💯 #RussiaUkraineCrisis #Putin #Kremlin #Duma #Lavrov #NATO #Blinken #Zakharova #Ukraine #EU #Zelensky -
⚖️ Urgent De-escalation Resolution 
💯⬇️📰 All parties should give Russia, Ukraine some space to resolve issue: Global Times editorial - Global Times https://t.co/DcLq7FhzIC",0,0,0,0.0
#Blinken,1496280000000000000,257088949,Blinken Lavrov Russia ukrainerussia,2022-02-23 00:39:35+00:00,#Blinken says meeting with #Lavrov is off after #Russia moves on #ukrainerussia https://t.co/PnHUmV4aAz,0,0,0,0.0
#Blinken,1496050000000000000,111903594,Blinken,2022-02-22 09:25:54+00:00,"RT @europechinese: 中國外長王毅跟美國國務 #Blinken 通電話，當談及烏克蘭局勢時，王毅暗示責在烏克蘭，並認同俄方近日不斷提及的「安全不可分割」原則

https://t.co/I5KsbLqans",0,0,20,0.0
#barackobama,1495830000000000000,3602064317,PresidentsDay JoeBiden BarackObama DemVoice1 wtpBLUE,2022-02-21 18:50:19+00:00,"RT @ohpleeznotagain: Happy #PresidentsDay ❤️🤍💙 🇺🇸

#JoeBiden 
#BarackObama 

#DemVoice1 #wtpBLUE https://t.co/xcPz2iA83D",0,0,35,0.8
#barackobama,1495840000000000000,501397421,PresidentsDay JoeBiden BarackObama DemVoice1 wtpBLUE,2022-02-21 19:35:12+00:00,"RT @ohpleeznotagain: Happy #PresidentsDay ❤️🤍💙 🇺🇸

#JoeBiden 
#BarackObama 

#DemVoice1 #wtpBLUE https://t.co/xcPz2iA83D",0,0,35,0.8
#Blinken,1496040000000000000,120665181,Blinken,2022-02-22 08:46:13+00:00,"RT @europechinese: 中國外長王毅跟美國國務 #Blinken 通電話，當談及烏克蘭局勢時，王毅暗示責在烏克蘭，並認同俄方近日不斷提及的「安全不可分割」原則

https://t.co/I5KsbLqans",0,0,20,0.0
#Blinken,1496280000000000000,637233762,Blinken meeting Lavrov off,2022-02-23 00:15:19+00:00,"#Blinken says #meeting with #Lavrov is #off after Russia moves on Ukraine

https://t.co/Ma2UAzIvrI",0,0,0,0.0
#Blinken,1496190000000000000,2356127598,Blinken Lavrov Putin,2022-02-22 18:37:18+00:00,"Everyone, including me, yearns for a peaceful end to crisis. That's why #Blinken agreed to see #Lavrov &amp; Biden to see #Putin again. But Putin has signaled ZERO interest in peace. So chasing the Russians now looks weak. No Blinken-Lavrov mtg; no Biden-Putin summit for now: @McFaul",1,0,0,-0.0625
#barackobama,1495810000000000000,812162000000000000,NULL,2022-02-21 17:34:51+00:00,"RT @OhJustTalk: Black History Day 21: 

Happy Presidents Day to the first Black President of the United States of America! ✊🏾

Barack Obama…",0,0,150,0.16875
#barackobama,1495850000000000000,3121619838,PresidentsDay JoeBiden BarackObama DemVoice1 wtpBLUE,2022-02-21 19:47:01+00:00,"RT @ohpleeznotagain: Happy #PresidentsDay ❤️🤍💙 🇺🇸

#JoeBiden 
#BarackObama 

#DemVoice1 #wtpBLUE https://t.co/xcPz2iA83D",0,0,35,0.8
#Blinken,1496280000000000000,231726084,Ucraina Blinken annulla,2022-02-23 00:07:04+00:00,Ucraina-Russia Usa: Blinken annulla incontro con Lavrov - #Ucraina-Russia #Blinken #annulla https://t.co/VskF6kMzKX https://t.co/5gZAfKpOgJ,0,0,0,0.0
#Blinken,1496170000000000000,1483830000000000000,Putin Biden Blinken approval USA Russia,2022-02-22 16:54:45+00:00,"Honestly, #Putin's decisiveness and toughness is beyond my expectations.
Now I'm very much looking forward to #Biden and #Blinken's response. 
It could be a good chance for Biden to boost #approval rate.
The comprehensive national strength of the #USA far exceeds that of #Russia. https://t.co/OIMAwzMthW",0,0,0,0.415
#RonaldReagan,1495250000000000000,1456940000000000000,里根总统,2022-02-20 04:19:33+00:00,"RT @shiguopeng: #里根总统：一些国家的宪法，包括苏联的，人们惊讶的发现他们也有宪法，是的，他们还赋予人民一些自由呢！🤣
许多国家的宪法都白纸黑字的给予人民集会和言论自由，如果这一切都属实，那美国的宪法为什么如此特别呢？…… 实际上其他地方的革命不过是皇帝轮流做，…",0,0,812,0.0
#barackobama,1495750000000000000,212317507,NULL,2022-02-21 13:37:03+00:00,"RT @OhJustTalk: Black History Day 21: 

Happy Presidents Day to the first Black President of the United States of America! ✊🏾

Barack Obama…",0,0,150,0.16875
#Blinken,1496250000000000000,1250630000000000000,LeDrian Blinken Lavrov Russie,2022-02-22 22:29:14+00:00,"RT @LPLdirect: 🇷🇺🇺🇸 [FLASH] Après #LeDrian, c’est #Blinken qui annule sa rencontre avec #Lavrov car, selon lui, la #Russie commence son inv…",0,0,6,0.0
#barackobama,1496270000000000000,3820421729,Yoga wellness yogi yogagirl BeautyAndTheBeast demilovato BILLGATES britneyspears elonmusk barackobama justinbieber katyperry rihanna taylorswift arianagrande selenagomez kimkardashian ladygaga ellendegeneres,2022-02-22 23:29:57+00:00,"Rituals For Your #Yoga At Home
#wellness #yogi #yogagirl #BeautyAndTheBeast  #demilovato #BILLGATES #britneyspears #elonmusk #barackobama #justinbieber #katyperry #rihanna #taylorswift #arianagrande #selenagomez #kimkardashian #ladygaga #ellendegeneres
https://t.co/zNvE7UTWVk",1,0,1,0.0
#Blinken,1496250000000000000,1146020000000000000,Blinken Lavrov Ginebra Russia Rusia Ucrania Ukraine WAR UkraineConflict UkraineCrisis Ukraina EEUU USA,2022-02-22 22:24:03+00:00,"🇺🇸 Estados Unidos | #Blinken dice que la reunión con #Lavrov en #Ginebra se ha cancelado porque ""la invasión de Ucrania ha comenzado"".

🇷🇺 #Russia #Rusia 💥 🇺🇦 #Ucrania #Ukraine #WAR #UkraineConflict #UkraineCrisis #Ukraina #EEUU #USA

Adiós diplomacia.

https://t.co/WAUDzZHNLe",55,0,27,0.0
#barackobama,1495760000000000000,62126454,Opinion BarackObama,2022-02-21 13:46:05+00:00,"RT @ElAmerican_: #Opinion | #BarackObama and his puppets should be investigated. If there is justice, they should be found guilty of treaso…",0,0,14,-0.5
#RonaldReagan,1495290000000000000,1458960000000000000,rino RonaldReagan RINOS,2022-02-20 06:49:21+00:00,"#rino revenge.. but please remember the #RonaldReagan I think it was 11th Commandant! Don’t speak bad of another Republican. Think about it. There are no more “moderate” dems. So they let “progressive racists” take over. Meanwhile, @MittRomney and all other #RINOS wake up. https://t.co/7Za4oG7jnG",0,0,0,-0.26875
#Blinken,1495570000000000000,151148037,US Biden Blinken sanctions Congress HR6600 Ethiopia,2022-02-21 01:25:20+00:00,"RT @lfreemansafrica: #US govt, #Biden, #Blinken  using threat of #sanctions by #Congress-#HR6600 to force concessions from #Ethiopia &amp; #Abi…",0,0,107,0.0
#barackobama,1496280000000000000,2586749372,AskiaMuhammad MuhammadSpeaks,2022-02-23 00:31:15+00:00,"RT @RMFinalCall: Tribute to #AskiaMuhammad, former editor of #MuhammadSpeaks, senior editor @finalcallnewspaper and the photog of only imag…",0,0,24,0.0
#barackobama,1494900000000000000,2505858266,Tornadohilfe USA MichelleObama BarackObama TheObamaFoundation VladimirPutin ghimel,2022-02-19 04:57:32+00:00,"#Tornadohilfe in den #USA: Wie Sie helfen können
13. Dezember 2021 19:46 Uhr

https://t.co/pw5mXrm9vb

#MichelleObama #BarackObama
#TheObamaFoundation

#VladimirPutin @dumagovru @KremlinRussia

@VP @lgewessle @WKogler @Alma_Zadi @karlnehamme @a_schallenber @LinhartBMEIA 

#ghimel",0,0,0,0.0
#barackobama,1494960000000000000,729954000000000000,NULL,2022-02-19 09:10:52+00:00,"RT @bibliogarage: Soon I’ll finish my library catalogue and sorting into sections, and stop buying duplicates secondhand. In the meantime,…",0,0,2,-0.1
#Blinken,1495560000000000000,1448060000000000000,Blinken,2022-02-21 00:36:44+00:00,"RT @yunier_sifonte: 📌 #Blinken🇺🇲: ""Tal y como lo hemos descrito, todos los pasos previos a la invasión en sí parecen estar produciéndose"".…",0,0,11,0.0
#barackobama,1496080000000000000,1463770000000000000,Handicrafts Handloom,2022-02-22 11:06:28+00:00,"RT @AwazTheVoiceHin: हिलेरी क्लिंटन और ओबामा के चहेते नजीर वानी के निधन से कश्मीरी हस्तशिल्प को भारी झटका
@HHBudgam  #Handicrafts #Handloom…",0,0,45,0.0
#Blinken,1495830000000000000,1129890000000000000,Blinken,2022-02-21 18:37:12+00:00,RT @AnthropoceneM: #Blinken—we are on the brink of invasion. https://t.co/JYeBMGx1G5,0,0,11,0.0
#Blinken,1496260000000000000,17556805,Blinken Geneva Russian Lavrov,2022-02-22 22:46:51+00:00,RT @Ruptly: BREAKING: #Blinken confirms #Geneva meeting with #Russian FM #Lavrov will not go ahead on Thursday 'given the circumstances',0,0,8,0.0
